player_name,surface,rating,last_match
Kamil Majchrzak,Grass,1478.6985971079257,2024-09-13
Martin Lee,Grass,1478.4205010860182,2006-06-26
Nicolas Devilder,Grass,1478.162802526681,2012-05-27
Rhyne Williams,Grass,1477.8599962423125,2015-01-04
Robby Ginepri,Grass,1477.8238258093443,2014-08-17
Gabriel Diallo,Grass,1477.7679108950485,2024-11-20
Andrea Vavassori,Grass,1477.7208477788092,2024-07-29
Jakub Mensik,Grass,1477.5133776297946,2024-12-18
Nicola Kuhn,Grass,1477.4793526264016,2022-07-18
Ilija Bozoljac,Grass,1477.3160500942347,2014-01-31
Julian Reister,Grass,1477.2594959464498,2015-07-27
Daniel Nestor,Grass,1477.0789165582114,2006-08-07
Luca Nardi,Grass,1477.0066895202128,2024-10-02
Kenneth Carlsen,Grass,1476.6954348934828,2007-10-07
Chris Woodruff,Grass,1476.4169159578853,2002-03-04
Takao Suzuki,Grass,1476.3357674785364,2009-10-05
Alexander Shevchenko,Grass,1476.2883383171204,2024-11-04
Victor Crivoi,Grass,1476.2759625120414,2013-07-22
Martin Fischer,Grass,1476.2518032624282,2015-04-27
Enzo Couacaud,Grass,1476.0607670306745,2024-07-22
Mate Pavic,Grass,1475.7335932716392,2017-09-25
Ivan Navarro,Grass,1475.624236165448,2012-04-30
Marco Chiudinelli,Grass,1475.4449354666228,2017-10-23
Aleksandr Nedovyesov,Grass,1475.3550379464004,2017-04-07
Wayne Black,Grass,1475.3419072381973,2005-09-23
Giovanni Lapentti,Grass,1475.151551005959,2017-02-06
Matteo Viola,Grass,1474.9402076916765,2019-09-16
Alastair Gray,Grass,1474.9155984536264,2022-06-27
Yibing Wu,Grass,1474.8977963813588,2024-10-02
Jaroslav Pospisil,Grass,1474.851639260002,2013-10-14
Aslan Karatsev,Grass,1474.8208825854394,2024-10-14
Dick Norman,Grass,1474.7060882822468,2009-06-14
Jared Donaldson,Grass,1474.6944047746772,2019-03-04
Jean Francois Bachelot,Grass,1474.6260971750569,2002-06-24
Matteo Arnaldi,Grass,1474.6207684900282,2024-10-28
Alexander Kudryavtsev,Grass,1474.5874566092837,2016-06-27
Cyril Saulnier,Grass,1474.447528060261,2007-02-12
Petr Luxa,Grass,1474.3939334466836,2003-09-22
Karol Beck,Grass,1474.294424382625,2012-08-27
Adrian Garcia,Grass,1474.2748708070187,2008-01-28
Aljaz Bedene,Grass,1474.0919778056646,2022-09-16
Ryan Sweeting,Grass,1474.0287591917074,2013-02-11
Stephane Robert,Grass,1473.6690652607335,2020-01-13
Arthur Fery,Grass,1473.5835396271734,2024-07-01
Mike Bryan,Grass,1473.5092315667332,2008-02-08
Yong Il Yoon,Grass,1473.4002960222706,2002-02-08
Charles Broom,Grass,1473.2710817454074,2024-07-01
Ernesto Escobedo,Grass,1473.2415302127893,2024-02-26
Andy Ram,Grass,1473.1737977852958,2012-04-06
Guido Andreozzi,Grass,1472.8304065373445,2024-07-22
Henry Searle,Grass,1472.7465926439945,2024-07-01
Paul Logtens,Grass,1472.6692354986862,2005-06-13
David Agung Susanto,Grass,1472.2372506404854,2023-09-16
Alex Bogomolov Jr,Grass,1472.0082949645202,2014-04-07
Sanjar Fayziev,Grass,1471.8904182295475,2022-03-04
Hendrik Dreekmann,Grass,1471.7370024042787,2003-06-09
Dejan Petrovic,Grass,1471.508404436194,2001-06-18
Adrien Bossel,Grass,1471.4058858348253,2017-02-03
Daniel Evans,Grass,1471.307317282174,2024-10-14
Juan Ignacio Londero,Grass,1470.9565194714844,2022-05-23
Riccardo Ghedin,Grass,1470.9498446714904,2013-06-10
Jesse Levine,Grass,1470.9105033725657,2013-08-05
Jeff Tarango,Grass,1470.8949398843554,2002-02-11
Colin Fleming,Grass,1470.821789623686,2011-09-16
Vasek Pospisil,Grass,1470.7076835826401,2024-08-05
Kittipong Wachiramanowong,Grass,1470.5727948198503,2017-09-15
Li Tu,Grass,1470.4626690906098,2024-10-02
Amer Delic,Grass,1470.365512773696,2012-04-06
Daniel Brands,Grass,1470.3556081374488,2019-02-04
Luca Van Assche,Grass,1470.2930969987046,2024-12-18
Andrei Medvedev,Grass,1469.9469236050506,2001-10-22
Kyu Tae Im,Grass,1469.8997868412223,2011-07-08
George Loffhagen,Grass,1469.8459117880516,2023-07-03
Andre Sa,Grass,1469.8357215613933,2007-09-21
Roko Karanusic,Grass,1469.8004085063706,2009-09-18
Simon Greul,Grass,1469.6782049204076,2011-04-18
Lukas Rosol,Grass,1469.6780411514626,2022-10-17
Pablo Cuevas,Grass,1469.6193987480308,2022-05-23
Markus Hantschk,Grass,1469.5958355655823,2004-01-05
Jonathan Marray,Grass,1469.4706102198593,2007-06-25
Nicolas Lapentti,Grass,1469.4352915613636,2010-05-24
Di Wu,Grass,1469.1894618338617,2019-09-23
Seong Chan Hong,Grass,1469.1849910081157,2024-09-13
Peter Polansky,Grass,1469.105912646925,2019-08-05
Tomas Zib,Grass,1468.9822641484575,2008-08-25
Peng Sun,Grass,1468.7679216844438,2008-09-22
Gabriel Trifu,Grass,1468.7482307953749,2003-02-07
Wei Jen Cheng,Grass,1468.736306793522,2003-09-19
Muzammil Murtaza,Grass,1468.736306793522,2022-09-16
Tuomas Ketola,Grass,1468.7296115743243,2005-07-15
Christian Ruud,Grass,1468.6702446700967,2001-05-28
Adrian Menendez Maceiras,Grass,1468.6597176222415,2019-04-08
Henri Laaksonen,Grass,1468.6162472895999,2022-09-19
Jose Rubin Statham,Grass,1468.5640352561657,2024-09-14
Viktor Galovic,Grass,1468.4930094829972,2019-07-15
Abedallah Shelbayh,Grass,1468.417821992918,2024-04-01
Gunawan Trismuwantara,Grass,1468.2948666207833,2023-09-16
Todd Reid,Grass,1468.257782551089,2005-01-17
Nicolas Coutelot,Grass,1468.2282261493172,2003-05-26
Albano Olivetti,Grass,1468.103285180923,2016-06-27
Andrea Gaudenzi,Grass,1468.0431683889942,2003-05-05
Marc Kevin Goellner,Grass,1468.0366029116876,2003-07-28
Michal Tabara,Grass,1468.0118114432366,2008-05-18
Jicham Zaatini,Grass,1468.0,2008-04-11
Alexander Slabinsky,Grass,1467.970992362871,2011-06-12
Elias Ymer,Grass,1467.83579129288,2024-10-14
Carsten Ball,Grass,1467.7614138334866,2011-01-17
Ruben Bemelmans,Grass,1467.5785994095752,2021-09-18
Fredrik Jonsson,Grass,1467.5471046677385,2001-07-09
Mahesh Bhupathi,Grass,1467.4651152571812,2008-04-11
Paul Jubb,Grass,1467.306494825217,2024-07-01
Alejandro Gonzalez,Grass,1467.154009431709,2022-03-04
Jc Aragone,Grass,1467.1099507735362,2021-01-04
Jean Claude Scherrer,Grass,1467.073425254538,2008-09-22
Tim Smyczek,Grass,1467.0282198609666,2019-07-29
Gaston Gaudio,Grass,1467.022161152902,2010-02-15
Mirza Basic,Grass,1466.7166430878176,2024-09-14
Juan Pablo Guzman,Grass,1466.7113648839356,2007-08-27
Artem Smirnov,Grass,1466.6052267977577,2018-02-02
Mikael Tillstrom,Grass,1466.5382113015362,2000-10-16
Martin Verkerk,Grass,1466.4840705673053,2008-07-14
Jesse Huta Galung,Grass,1466.467921331657,2015-09-18
Mitchell Krueger,Grass,1466.4314085328556,2024-09-18
Michael Kohlmann,Grass,1466.3493505109932,2007-06-11
Marius Copil,Grass,1466.3451368746253,2024-02-03
Barry Cowan,Grass,1465.9363608613792,2002-06-24
Nikolay Davydenko,Grass,1465.8668010622807,2014-05-26
Andrei Pavel,Grass,1465.8446287262507,2009-09-21
Rudolf Molleker,Grass,1465.7417374161485,2024-07-15
Michal Mertinak,Grass,1465.6879907382297,2008-06-09
Andrey Kuznetsov,Grass,1465.6651138157301,2023-08-21
Attila Savolt,Grass,1465.187772383735,2004-09-27
Yves Allegro,Grass,1465.1036676805948,2008-09-19
Noah Rubin,Grass,1464.857305541354,2021-08-23
Martin Vassallo Arguello,Grass,1464.670367852599,2010-02-08
Diego Hartfield,Grass,1464.4475409952229,2008-04-14
Borna Gojo,Grass,1464.2501023265932,2024-09-13
Axel Pretzsch,Grass,1463.6133313458251,2002-07-08
Arthur Rinderknech,Grass,1463.385086481835,2024-10-28
Alexei Popyrin,Grass,1463.1589749720795,2024-10-28
Ergun Zorlu,Grass,1463.0339189792858,2010-07-09
Alejandro Davidovich Fokina,Grass,1462.5025938188894,2024-10-21
Jozef Kovalik,Grass,1462.3640481345292,2024-09-15
Robin Vik,Grass,1462.0939505177864,2009-05-17
Michal Przysiezny,Grass,1461.9564652920371,2018-04-07
Mariano Navone,Grass,1461.6636253240451,2024-11-04
Lukas Dlouhy,Grass,1461.5749744473455,2010-07-09
Jean Rene Lisnard,Grass,1461.4753513705816,2013-04-05
Adrian Voinea,Grass,1461.3965794260564,2003-07-28
Austin Krajicek,Grass,1461.0676038229644,2017-07-17
Jeff Morrison,Grass,1460.9774787230979,2006-08-28
Marsel Ilhan,Grass,1460.5384057801466,2021-01-05
Ivo Heuberger,Grass,1460.528476221314,2005-09-12
Konstantinos Economidis,Grass,1460.4819153653702,2011-07-08
Boris Pashanski,Grass,1460.3637644962944,2013-02-01
Salvatore Caruso,Grass,1459.9791775939325,2022-01-17
Stefano Travaglia,Grass,1459.863830674885,2023-08-28
Joseph Sirianni,Grass,1459.5812367760352,2009-06-08
Brian Vahaly,Grass,1459.1903182862004,2006-02-27
Marc Andrea Huesler,Grass,1458.896186227265,2024-10-14
Fabian Marozsan,Grass,1458.591376285414,2024-11-04
Marc Gicquel,Grass,1458.5280851465732,2014-02-03
Cristiano Caratti,Grass,1457.9818244381959,2003-09-29
Jerome Haehnel,Grass,1457.8520565816916,2009-10-26
Brydan Klein,Grass,1457.8120607866829,2017-07-31
Jan Hajek,Grass,1457.4210039558345,2014-02-17
Alex Calatrava,Grass,1457.3074831484273,2006-07-24
Prajnesh Gunneswaran,Grass,1457.0321305939692,2023-02-03
Andrei Stoliarov,Grass,1456.8347024693148,2004-10-11
Conor Niland,Grass,1456.8252870392848,2012-04-06
Mark Hilton,Grass,1456.7713648033728,2005-06-13
Cedrik Marcel Stebe,Grass,1456.6731940757754,2022-02-07
Konstantin Kravchuk,Grass,1456.5654311599278,2017-10-16
Julian Knowle,Grass,1456.5317452278919,2012-09-24
Laurence Tieleman,Grass,1456.2209584506031,2000-10-16
Dominik Koepfer,Grass,1456.1975883345644,2024-10-14
Alexandre Simoni,Grass,1456.0830742112842,2004-04-09
Brayden Schnur,Grass,1456.069938200687,2022-01-03
Noam Okun,Grass,1456.0556280852004,2013-02-01
Andreas Vinciguerra,Grass,1455.8491038716277,2013-07-08
Victor Hanescu,Grass,1455.845001911016,2015-03-12
Henri Squire,Grass,1455.6174726190661,2024-09-14
Hugo Dellien,Grass,1455.5383191795593,2024-09-13
Alex Bolt,Grass,1455.3694506512136,2024-07-15
John Van Lottum,Grass,1455.3423285208194,2006-02-27
Scott Draper,Grass,1455.3255390623694,2005-06-20
Pablo Carreno Busta,Grass,1454.8453034587474,2024-10-02
Maximilian Marterer,Grass,1454.8329149318292,2024-10-14
Blaz Rola,Grass,1454.7892548947634,2023-09-15
Juan Balcells,Grass,1454.7808307726823,2003-02-10
Yu Jr Wang,Grass,1454.747226040426,2006-09-22
Davide Sanguinetti,Grass,1454.643958509953,2007-09-24
Edwin Kempes,Grass,1454.5851970508324,2002-08-26
Laslo Djere,Grass,1454.4583542024645,2024-11-04
Matthias Bachinger,Grass,1454.4114857016968,2021-01-05
Jurgen Zopp,Grass,1454.3315588495311,2018-10-15
Shintaro Mochizuki,Grass,1454.1327158442875,2024-09-25
Yasutaka Uchiyama,Grass,1454.1068929942503,2024-09-18
Alexander Ward,Grass,1454.0824498261604,2017-07-03
Cem Ilkel,Grass,1453.9238127314052,2024-09-13
Razvan Sabau,Grass,1453.884654990641,2006-09-11
Daniel Altmaier,Grass,1453.8836890364869,2024-11-22
Frederik Nielsen,Grass,1453.7168390775505,2020-03-06
Dennis Van Scheppingen,Grass,1453.6565765329879,2007-02-19
Rik De Voest,Grass,1453.6346175307074,2014-04-04
Felix Mantilla,Grass,1453.3780166204353,2007-07-23
Sergio Roitman,Grass,1453.0913109015958,2009-07-27
Bradley Klahn,Grass,1452.5869944416902,2023-07-31
Oliver Golding,Grass,1452.5198970448664,2012-06-25
Gastao Elias,Grass,1452.1768690647407,2021-09-18
Mikhail Ledovskikh,Grass,1452.1241695649724,2015-04-27
Thomaz Bellucci,Grass,1452.0459094506482,2023-02-20
Richard Bloomfield,Grass,1451.5516922460688,2011-07-04
Kristof Vliegen,Grass,1451.417837415345,2010-09-20
Thierry Ascione,Grass,1451.028547166784,2010-09-20
Sebastian Baez,Grass,1450.9211431994963,2024-11-21
Harel Levy,Grass,1450.8113660909244,2010-09-16
Mariano Puerta,Grass,1450.6595072917883,2005-11-14
Pedro Martinez,Grass,1450.5060068094206,2024-11-04
Ramon Delgado,Grass,1450.4231821455705,2010-06-21
Fernando Meligeni,Grass,1450.080967612736,2003-04-21
Lorenzo Manta,Grass,1449.9935199541812,2001-07-09
Franko Skugor,Grass,1449.8775298339642,2019-02-11
Albert Montanes,Grass,1449.7997567198395,2017-04-24
Jan Siemerink,Grass,1449.6980447653532,2002-07-15
Maximo Gonzalez,Grass,1449.4880199309275,2017-04-10
Joao Sousa,Grass,1447.7058111668657,2024-04-01
Thiago Monteiro,Grass,1447.3298124920273,2024-11-04
Tomas Martin Etcheverry,Grass,1446.3773306436947,2024-11-04
Yoshihito Nishioka,Grass,1446.2856197695444,2024-10-02
Norbert Gombos,Grass,1446.2367583677697,2024-09-15
Fernando Vicente,Grass,1445.3539581959146,2009-06-08
Jerome Golmard,Grass,1445.345553075402,2004-09-13
Adrian Ungur,Grass,1445.1631451623928,2018-09-15
Marcos Daniel,Grass,1444.5072172873206,2011-04-25
Alex Kuznetsov,Grass,1444.2450333616557,2016-07-18
Tomas Behrend,Grass,1443.4557647518693,2006-07-17
Arvind Parmar,Grass,1443.2622509428415,2006-04-07
Federico Coria,Grass,1442.9607141472395,2024-08-26
Jan Choinski,Grass,1442.876133510745,2024-08-26
Liam Broady,Grass,1442.874228432303,2024-07-01
Bobby Reynolds,Grass,1442.4951390943893,2013-08-18
Lars Burgsmuller,Grass,1442.447234009522,2007-04-09
Chris Guccione,Grass,1442.0317180617221,2014-06-16
Markus Hipfl,Grass,1440.948414833713,2005-07-25
Nicolas Massu,Grass,1440.8569536776715,2013-02-04
Galo Blanco,Grass,1440.6245833579148,2006-04-24
Agustin Calleri,Grass,1440.6077449914158,2009-06-22
Bohdan Ulihrach,Grass,1440.4491295768062,2007-06-25
Danai Udomchoke,Grass,1438.2497536588119,2015-03-06
Franco Squillari,Grass,1438.0535582406862,2004-09-13
Jiri Vanek,Grass,1437.5524408608132,2009-05-25
David Sanchez,Grass,1437.4153931597891,2005-09-26
Somdev Devvarman,Grass,1437.094893743828,2016-01-04
Ricardas Berankis,Grass,1435.964215977478,2024-02-03
Alan Mackin,Grass,1435.6854546123698,2007-01-15
Daniel Koellerer,Grass,1434.6151020972495,2010-06-07
Paul Capdeville,Grass,1434.4852332453531,2013-09-13
Mariano Zabaleta,Grass,1434.0261515371249,2008-01-28
Roberto Carballes Baena,Grass,1433.4358394314818,2024-11-04
Go Soeda,Grass,1433.2693262747387,2020-08-31
Daniel Cox,Grass,1432.8069148877116,2014-06-23
Dominik Hrbaty,Grass,1432.0576001215427,2010-02-01
Facundo Bagnis,Grass,1431.1919753983566,2024-04-22
Jaume Munar,Grass,1430.9701687389015,2024-10-14
Michael Berrer,Grass,1430.5254213659198,2016-10-17
Ivo Minar,Grass,1429.7220577736136,2012-09-14
Rogerio Dutra Silva,Grass,1429.692405738314,2019-02-11
Michael Russell,Grass,1429.6560873255507,2015-01-19
Wayne Odesnik,Grass,1428.9868410004779,2014-08-25
Frederico Gil,Grass,1428.0208237694408,2013-04-05
Alexander Waske,Grass,1427.894769516217,2007-08-27
Florent Serra,Grass,1427.8500429792623,2014-09-15
Constant Lestienne,Grass,1427.481630959,2024-08-26
Andreas Haider Maurer,Grass,1427.4504539762427,2018-05-28
Eduardo Schwank,Grass,1427.4025808120427,2012-07-09
Sargis Sargsian,Grass,1427.1746502629085,2006-02-27
Flavio Cipolla,Grass,1426.575387655614,2013-07-08
Evgeny Donskoy,Grass,1426.2586289776148,2021-10-18
Lee Childs,Grass,1426.1889327167742,2007-06-25
Martin Klizan,Grass,1425.666899092592,2020-11-09
Denis Gremelmayr,Grass,1425.3222865956016,2012-01-02
Cecil Mamiit,Grass,1424.52478160381,2011-09-16
Albert Portas,Grass,1423.8012178978233,2007-04-15
Igor Kunitsyn,Grass,1423.6278798518708,2013-02-25
Ryan Harrison,Grass,1423.5994838212919,2021-01-04
Jamie Baker,Grass,1423.4678620775962,2013-06-10
Radu Albot,Grass,1423.1832200177716,2024-08-26
Pere Riba,Grass,1422.215315424493,2016-02-01
Victor Estrella,Grass,1421.9873472869922,2018-07-16
Nuno Borges,Grass,1421.1535604610083,2024-11-04
Bernabe Zapata Miralles,Grass,1421.08400695197,2024-03-04
Dusan Lajovic,Grass,1420.8360953589147,2024-11-04
Luis Horna,Grass,1419.7919020513402,2009-09-18
Andrew Ilie,Grass,1419.758067237723,2003-07-28
Farrukh Dustov,Grass,1419.1818236193765,2016-07-15
Ricardo Mello,Grass,1419.0313841633829,2013-02-11
Juan Ignacio Chela,Grass,1416.3617654793222,2012-06-25
Marco Cecchinato,Grass,1416.1961333819486,2023-08-28
Robert Kendrick,Grass,1415.9481041634788,2012-02-20
Evgeny Korolev,Grass,1414.1374123118178,2013-07-15
Jay Clarke,Grass,1414.1171959008934,2022-06-27
Blaz Kavcic,Grass,1411.0458768801009,2020-03-06
Kristian Pless,Grass,1410.1354881038146,2012-02-10
Andrey Golubev,Grass,1408.6673407200603,2015-09-21
Malek Jaziri,Grass,1407.353160302961,2023-02-27
Jamie Delgado,Grass,1407.2503132803122,2006-07-21
Illya Marchenko,Grass,1405.7559137089845,2023-08-21
Teymuraz Gabashvili,Grass,1405.2517770228262,2017-10-16
Kevin Kim,Grass,1404.4890479952974,2010-08-01
Santiago Ventura,Grass,1403.4573085373338,2010-09-20
Stefan Koubek,Grass,1402.7985543826553,2011-03-04
Ruben Ramirez Hidalgo,Grass,1402.7369804735845,2014-04-07
Alexander Peya,Grass,1402.4862427459682,2012-04-06
Carlos Berlocq,Grass,1402.2639779643534,2019-04-08
Julien Boutter,Grass,1402.160466429065,2004-06-21
George Bastl,Grass,1402.0113166013662,2009-02-16
Oscar Hernandez,Grass,1401.7897964842894,2010-06-21
Josh Goodall,Grass,1401.39815821931,2012-06-25
Alberto Martin,Grass,1400.9564662092193,2010-05-03
Filippo Volandri,Grass,1396.2902318503393,2016-07-18
Horacio Zeballos,Grass,1394.9504415634408,2018-09-14
Albert Ramos,Grass,1393.7098533676626,2024-08-26
Potito Starace,Grass,1384.9755019623535,2014-05-26
Taro Daniel,Grass,1384.1879078349875,2024-10-14
Jose Acasuso,Grass,1381.3003514121942,2011-02-14
Pablo Andujar,Grass,1377.1123733101388,2023-04-17
Bjorn Phau,Grass,1375.6534461997753,2014-02-10
Federico Delbonis,Grass,1367.4104519934886,2023-02-06
Alex Bogdanovic,Grass,1362.1986267174009,2011-07-04
Paolo Lorenzi,Grass,1362.1702374484407,2021-07-12
Daniel Gimeno Traver,Grass,1357.8844408166794,2018-04-30
James Ward,Grass,1356.0350259126772,2021-06-21
Christophe Rochus,Grass,1315.586305636518,2010-07-19
Jannik Sinner,Hard,2211.8739542787384,2024-11-24
Novak Djokovic,Hard,2108.958336166326,2024-10-02
Roger Federer,Hard,2053.233335795375,2021-06-28
Juan Martin del Potro,Hard,1984.8841781027356,2022-02-07
Carlos Alcaraz,Hard,1964.1304090944093,2024-11-19
Robin Soderling,Hard,1960.1918961690649,2011-07-11
Alexander Zverev,Hard,1947.4333413001768,2024-11-11
Daniil Medvedev,Hard,1916.0348853752596,2024-11-11
Taylor Fritz,Hard,1904.3462316633704,2024-11-21
Nick Kyrgios,Hard,1894.2309978452465,2023-06-12
Grigor Dimitrov,Hard,1874.027533917365,2024-10-28
Rafael Nadal,Hard,1864.01472945375,2024-11-19
Ugo Humbert,Hard,1851.3730052579322,2024-10-28
Jack Draper,Hard,1839.634670235816,2024-10-28
Alex De Minaur,Hard,1838.2977477134402,2024-11-23
Andre Agassi,Hard,1832.2797018378315,2006-08-28
Holger Rune,Hard,1828.316989721068,2024-10-28
Andy Roddick,Hard,1824.9862080611344,2012-08-27
Pete Sampras,Hard,1814.0500280436484,2002-08-26
Karen Khachanov,Hard,1809.3610116396264,2024-10-28
Sebastian Korda,Hard,1808.6139436298636,2024-08-26
Milos Raonic,Hard,1778.406359563689,2024-07-29
Hubert Hurkacz,Hard,1775.2714334248774,2024-10-28
Tommy Paul,Hard,1772.0871026532552,2024-10-28
Gael Monfils,Hard,1771.0316215863268,2024-10-21
David Nalbandian,Hard,1770.601080337081,2013-03-20
Ben Shelton,Hard,1768.6020956618445,2024-11-21
Stefanos Tsitsipas,Hard,1763.7389942141913,2024-10-28
Alexei Popyrin,Hard,1760.1128943330987,2024-10-28
Tomas Berdych,Hard,1759.528058571797,2019-08-26
Mario Ancic,Hard,1756.8924120051952,2010-05-02
Kei Nishikori,Hard,1756.2239006785514,2024-10-21
Jordan Thompson,Hard,1752.473650499279,2024-10-28
Tomas Machac,Hard,1751.893985399293,2024-10-28
Jeremy Chardy,Hard,1746.556648465053,2023-07-03
Patrick Rafter,Hard,1738.2070290561915,2001-11-30
Andrey Rublev,Hard,1736.8964571802205,2024-11-11
Frances Tiafoe,Hard,1736.5202920439851,2024-10-28
Jenson Brooksby,Hard,1734.1541354183391,2023-01-16
Matteo Berrettini,Hard,1723.3699839352764,2024-11-24
Mardy Fish,Hard,1721.8909498806315,2015-08-31
Alexandr Dolgopolov,Hard,1713.6694101683236,2018-05-14
Nicolas Escude,Hard,1713.3173674615093,2004-07-26
Pablo Carreno Busta,Hard,1708.2652965460509,2024-10-02
Arthur Fils,Hard,1708.0334685392254,2024-12-18
Denis Shapovalov,Hard,1706.1068134658515,2024-11-20
David Ferrer,Hard,1705.9286223174986,2019-05-06
Tallon Griekspoor,Hard,1703.2711903866023,2024-11-24
Jiri Lehecka,Hard,1702.697475655241,2024-11-04
Flavio Cobolli,Hard,1702.1149569309407,2024-10-21
Emil Ruusuvuori,Hard,1700.114665860334,2024-07-29
Nicolas Kiefer,Hard,1698.5303747899013,2010-06-21
David Goffin,Hard,1696.3999034356689,2024-10-21
Marcelo Rios,Hard,1694.9991635203473,2003-07-11
Hyeon Chung,Hard,1689.509431949579,2019-10-21
Casper Ruud,Hard,1689.0313707918538,2024-11-11
Thanasi Kokkinakis,Hard,1683.8172445390906,2024-11-23
Cameron Norrie,Hard,1681.9586321578429,2024-11-04
Alex Michelsen,Hard,1679.8193927023326,2024-12-18
Jiri Novak,Hard,1678.6909192157163,2006-10-23
Marcelo Arevalo,Hard,1674.3116560781593,2024-09-14
Jakub Mensik,Hard,1673.9252133786983,2024-12-18
Brandon Nakashima,Hard,1670.980714925332,2024-11-04
Joachim Johansson,Hard,1669.721704793911,2013-10-14
Matteo Arnaldi,Hard,1669.047404106547,2024-10-28
Felix Auger Aliassime,Hard,1668.2423412502412,2024-10-21
Nikolay Davydenko,Hard,1666.9661194391317,2014-05-26
Radek Stepanek,Hard,1665.9519897877444,2017-01-16
Fernando Gonzalez,Hard,1664.6497479452514,2012-03-21
Jo-Wilfried Tsonga,Hard,1663.8067668307483,2022-05-23
Roberto Bautista Agut,Hard,1663.096643832845,2024-11-04
Marat Safin,Hard,1661.815532709069,2009-11-08
Tim Henman,Hard,1660.8240351188194,2007-09-21
Marcos Giron,Hard,1660.7288639815538,2024-10-28
Alejandro Davidovich Fokina,Hard,1660.3727467251458,2024-10-21
Jean Julien Rojer,Hard,1660.1799207270583,2007-04-06
Julien Benneteau,Hard,1657.1663941257123,2018-08-27
